"Genre","Decade","mode_char","mode","key","Artist","Song.Title","Year","Rank","danceability","energy","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","duration","key_character"
"Rock","70s","major",1,2,"Cheap Trick","I Want You to Want Me",1979,34,0.806,0.462,-12.778,0.0298,0.78,0.0134,0.15,0.736,92.726,4,3.18711666666667,"D"
"Rock","2000s","major",1,1,"The Killers","Mr. Brightside",2005,16,0.352,0.911,-5.23,0.0747,0.00121,0,0.0995,0.236,148.033,4,3.71621666666667,"C#/Db"
"Rock","60s","minor",0,5,"Smith","Baby It's You",1969,34,0.513,0.648,-7.714,0.0994,0.00739,4.87e-05,0.176,0.497,169.743,4,3.4661,"F/E#"
"Rock","60s","major",1,10,"Jay & the Techniques","Apples, Peaches, Pumpkin Pie",1967,21,0.637,0.715,-8.67,0.0404,0.424,0,0.113,0.951,139.5,4,2.47488333333333,"A#/Bb"
"Rock","60s","major",1,3,"Aretha Franklin","(Sweet Sweet Baby) Since You've Been Gone",1968,46,0.708,0.67,-8.142,0.029,0.471,0.0318,0.0631,0.939,117.149,4,2.42511666666667,"D#/Eb"
"Rock","60s","major",1,3,"Jay and the Americans","Come a Little Bit Closer",1964,29,0.636,0.684,-9.302,0.057,0.52,0.0015,0.534,0.881,132.509,4,2.77778333333333,"D#/Eb"
"Rock","60s","major",1,9,"The Beatles","Ticket to Ride",1965,31,0.519,0.85,-6.777,0.0678,0.0457,0,0.233,0.749,123.419,4,3.16133333333333,"A"
"Rock","80s","minor",0,9,"Bryan Adams","Heaven",1985,24,0.382,0.589,-7.315,0.0267,0.0465,0,0.122,0.335,140.059,4,4.056,"A"
"Rock","80s","major",1,0,"Journey","Separate Ways (Worlds Apart)",1983,38,0.451,0.962,-3.947,0.0734,0.0188,3.17e-06,0.277,0.377,131.435,4,5.39511666666667,"C/B#"
"Rock","60s","major",1,0,"Jay and the Americans","Cara Mia",1965,24,0.315,0.789,-6.407,0.0564,0.481,9.71e-06,0.105,0.431,129.172,4,2.56045,"C/B#"
"Rock","60s","major",1,6,"The Association","Never My Love",1967,20,0.435,0.428,-11.747,0.0268,0.171,0.000708,0.149,0.61,95.534,4,3.12821666666667,"F#/Gb"
"Rock","70s","minor",0,7,"The Doobie Brothers","Long Train Runnin'",1973,41,0.575,0.912,-7.275,0.0393,0.0916,0.00211,0.0562,0.843,117.399,4,3.45445,"G"
"Rock","70s","minor",0,11,"America","A Horse with No Name",1972,27,0.654,0.506,-17.18,0.0535,0.686,0.0155,0.155,0.831,123.179,4,4.204,"B"
"Rock","80s","minor",0,7,"Nu Shooz","I Can't Wait",1986,26,0.785,0.844,-4.63,0.0574,0.166,0.002,0.0681,0.94,103.968,4,3.64711666666667,"G"
"Rock","60s","major",1,2,"Brian Hyland","Itsy Bitsy Teenie Weenie Yellow Polka Dot Bikini",1960,19,0.814,0.427,-11.543,0.0918,0.558,0,0.0248,0.964,123.109,4,2.39555,"D"
"Rock","60s","major",1,4,"Chubby Checker","The Twist",1960,10,0.571,0.618,-5.682,0.0371,0.18,2.69e-06,0.178,0.852,156.892,4,2.584,"E"
"Rock","70s","major",1,3,"The Grass Roots","Temptation Eyes",1971,29,0.555,0.869,-5.479,0.0278,0.0104,0.000156,0.108,0.84,134.892,4,2.65288333333333,"D#/Eb"
"Rock","2000s","minor",0,10,"3 Doors Down","Here Without You",2004,15,0.557,0.533,-6.817,0.0252,0.0492,0,0.205,0.233,143.994,4,3.97888333333333,"A#/Bb"
"Rock","60s","major",1,1,"The Rolling Stones","Paint It Black",1966,34,0.464,0.795,-9.267,0.0926,0.0493,0.00244,0.399,0.612,158.691,4,3.37111666666667,"C#/Db"
"Rock","2000s","minor",0,6,"Matchbox Twenty","Unwell",2003,6,0.256,0.788,-5.263,0.0403,0.0298,0,0.707,0.429,80.718,4,3.81178333333333,"F#/Gb"
"Rock","2000s","minor",0,11,"Finger Eleven","Paralyzer",2008,25,0.644,0.939,-3.486,0.0456,0.157,0,0.233,0.861,106.031,4,3.46845,"B"
"Rock","60s","major",1,9,"Charles Wright & the Watts 103rd Street Rhythm Band","Do Your Thing",1969,47,0.758,0.509,-15.534,0.115,0.124,0.000125,0.278,0.58,127.212,4,3.55666666666667,"A"
"Rock","70s","minor",0,11,"Dennis Coffey","Scorpio",1972,43,0.696,0.631,-15.944,0.0821,0.404,0.89,0.148,0.641,118.966,4,4.34738333333333,"B"
"Rock","70s","minor",0,9,"Steve Miller Band","Fly Like an Eagle",1977,28,0.561,0.754,-12.769,0.112,0.61,0.0194,0.328,0.642,100.08,4,4.71155,"A"
"Rock","80s","minor",0,9,"The Greg Kihn Band","The Breakup Song (They Don't Write 'Em)",1981,47,0.68,0.455,-14.604,0.0346,0.057,0.00891,0.193,0.752,145.52,4,2.96616666666667,"A"
"Rock","2000s","minor",0,3,"Puddle of Mudd","Blurry",2002,10,0.431,0.938,-4.507,0.0542,0.00805,0,0.138,0.523,157.462,4,5.06666666666667,"D#/Eb"
"Rock","70s","major",1,11,"David Essex","Rock On",1974,17,0.676,0.292,-14.448,0.34,0.723,0.00189,0.433,0.649,74.798,4,3.40311666666667,"B"
"Rock","70s","major",1,5,"Steve Miller Band","The Joker",1974,40,0.596,0.448,-9.616,0.0396,0.365,5.3e-06,0.206,0.796,83.293,4,4.4084,"F/E#"
"Rock","80s","minor",0,5,"The Alan Parsons Project","Time",1981,48,0.338,0.349,-12.7,0.0264,0.272,0.0677,0.143,0.109,146.827,4,5.244,"F/E#"
"Rock","80s","minor",0,5,"Rod Stewart","Young Turks",1982,48,0.641,0.821,-8.783,0.0325,0.274,0.487,0.138,0.705,161.143,4,5.04021666666667,"F/E#"
"Rock","80s","major",1,0,"The J. Geils Band","Freeze-Frame",1982,49,0.573,0.806,-10.978,0.0356,0.151,0.0116,0.405,0.934,186.328,4,3.95845,"C/B#"
"Rock","70s","major",1,7,"Wings","Listen to What the Man Said",1975,42,0.499,0.616,-8.325,0.0392,0.179,0.000151,0.552,0.622,113.254,4,4.01645,"G"
"Rock","60s","minor",0,0,"Classics IV","Spooky",1968,26,0.652,0.44,-11.474,0.0315,0.723,5.79e-06,0.103,0.711,106.863,4,2.93111666666667,"C/B#"
"Rock","70s","major",1,1,"Ozark Mountain Daredevils","Jackie Blue",1975,30,0.562,0.538,-9.937,0.0275,0.362,0.00315,0.0411,0.962,107.096,4,4.16866666666667,"C#/Db"
"Rock","60s","major",1,7,"The Beatles","I Want to Hold Your Hand",1964,1,0.49,0.715,-5.549,0.0476,0.386,0,0.311,0.866,130.726,4,2.42911666666667,"G"
"Rock","70s","minor",0,5,"Hamilton, Joe Frank & Reynolds","Fallin' in Love",1975,45,0.606,0.708,-5.525,0.0268,0.0107,2.59e-06,0.302,0.473,87.105,4,3.07488333333333,"F/E#"
"Rock","80s","major",1,7,"Dan Fogelberg","Longer",1980,33,0.308,0.0427,-24.709,0.0336,0.865,0,0.179,0.383,158.399,4,3.25111666666667,"G"
"Rock","80s","minor",0,7,"Kenny Loggins","This Is It",1980,28,0.641,0.497,-12.228,0.029,0.254,2.15e-06,0.158,0.743,102.274,4,3.94555,"G"
"Rock","80s","major",1,9,"Billy Idol","Eyes Without a Face",1984,37,0.391,0.815,-6.197,0.0518,0.0177,0.00226,0.276,0.647,84.383,4,4.98733333333333,"A"
"Rock","70s","major",1,7,"Sugarloaf","Green-Eyed Lady",1970,30,0.564,0.523,-12.908,0.122,0.178,0.0303,0.0624,0.89,149.304,4,3.66266666666667,"G"
"Rock","60s","major",1,2,"Creedence Clearwater Revival","Proud Mary",1969,19,0.699,0.641,-7.564,0.0289,0.13,0.000218,0.0601,0.728,120.745,4,3.12021666666667,"D"
"Rock","60s","major",1,9,"Elvis Presley","Little Sister",1961,39,0.602,0.619,-11.751,0.0768,0.434,0,0.364,0.902,139.6,4,2.52311666666667,"A"
"Rock","70s","major",1,7,"Gerry Rafferty","Baker Street",1978,26,0.497,0.349,-14,0.0297,0.0929,0.028,0.259,0.421,113.762,4,6.09378333333333,"G"
"Rock","80s","major",1,1,"Billy Idol","Mony Mony",1987,19,0.701,0.758,-5.568,0.0405,0.004,0,0.13,0.344,135.188,4,5.00355,"C#/Db"
"Rock","80s","major",1,1,"Heart","Alone",1987,2,0.418,0.452,-13.099,0.0356,0.638,0.00026,0.0959,0.168,175.088,4,3.64555,"C#/Db"
"Rock","60s","major",1,2,"The Dave Clark Five","Glad All Over",1964,23,0.462,0.803,-8.357,0.0585,0.152,0,0.0788,0.896,137.789,4,2.72211666666667,"D"
"Rock","80s","major",1,4,"Men at Work","Who Can It Be Now?",1982,30,0.805,0.479,-14.734,0.0436,0.0627,0.000143,0.104,0.962,128.411,4,3.35488333333333,"E"
"Rock","60s","major",1,7,"Paul & Paula","Hey Paula",1963,6,0.506,0.258,-11.822,0.0293,0.784,0,0.0942,0.544,109.595,3,2.51778333333333,"G"
"Rock","70s","major",1,0,"Eagles","Best of My Love",1975,13,0.559,0.393,-11.095,0.0237,0.717,0,0.0532,0.669,90.105,4,4.58151666666667,"C/B#"
"Rock","60s","major",1,3,"The Rolling Stones","Jumpin' Jack Flash",1968,50,0.595,0.885,-7.688,0.0518,0.0744,0.534,0.0844,0.643,137.243,4,3.71555,"D#/Eb"
"Rock","70s","major",1,2,"Brownsville Station","Smokin' in the Boys Room",1974,44,0.575,0.756,-9.414,0.0544,0.735,0.0401,0.0755,0.844,127.434,4,2.94088333333333,"D"
"Rock","90s","major",1,7,"Lenny Kravitz","Fly Away",1999,29,0.587,0.872,-5.066,0.0484,0.018,0,0.622,0.735,159.925,4,3.68888333333333,"G"
"Rock","60s","major",1,0,"Roy Orbison","In Dreams",1963,49,0.495,0.435,-9.99,0.0286,0.67,0.00038,0.13,0.71,108.189,4,2.81933333333333,"C/B#"
"Rock","90s","major",1,1,"EMF","Unbelievable",1991,6,0.636,0.848,-6.854,0.0362,0.000339,0.0402,0.141,0.934,104.073,4,3.49688333333333,"C#/Db"
"Rock","80s","minor",0,11,"Cutting Crew","(I Just) Died In Your Arms",1987,32,0.625,0.726,-11.402,0.0444,0.0158,0.000169,0.0625,0.507,124.945,4,4.67333333333333,"B"
"Rock","80s","major",1,11,"The Bangles","Walk Like An Egyptian",1987,1,0.711,0.833,-12.756,0.0851,0.0144,3.46e-06,0.303,0.756,103.153,4,3.38711666666667,"B"
"Rock","80s","major",1,9,"Huey Lewis and the News","Hip to Be Square",1987,49,0.668,0.779,-11.089,0.0325,0.0025,0.000347,0.139,0.963,140.873,4,4.09111666666667,"A"
"Rock","70s","minor",0,6,"Toto","Hold the Line",1979,44,0.473,0.898,-4.797,0.0561,0.00783,0.0618,0.173,0.808,96.556,4,3.92578333333333,"F#/Gb"
"Rock","60s","major",1,0,"The String-A-Longs","Wheels",1961,8,0.786,0.615,-8.213,0.0359,0.681,0.126,0.136,0.884,128.466,4,1.93933333333333,"C/B#"
"Rock","60s","major",1,9,"The Troggs","Wild Thing",1966,40,0.453,0.658,-13.472,0.0539,0.741,0.0288,0.135,0.761,203.871,4,2.58888333333333,"A"
"Rock","80s","minor",0,11,"Golden Earring","Twilight Zone",1983,19,0.666,0.667,-9.486,0.0388,0.00394,0.000148,0.0733,0.558,118.556,4,7.90778333333333,"B"
"Rock","80s","minor",0,10,"David Bowie","Let's Dance",1983,18,0.654,0.743,-7.44,0.0605,0.0125,0.0272,0.153,0.632,114.846,4,7.62793333333333,"A#/Bb"
"Rock","80s","major",1,1,"Chicago","Will You Still Love Me?",1987,50,0.482,0.601,-6.808,0.0278,0.0233,0,0.0517,0.348,77.101,4,4.22133333333333,"C#/Db"
"Rock","2000s","minor",0,6,"Nickelback","If Everyone Cared",2007,50,0.519,0.85,-4.678,0.0354,0.000246,0.014,0.279,0.211,132.022,4,3.63355,"F#/Gb"
"Rock","80s","major",1,2,"The Pretenders","Back on the Chain Gang",1983,26,0.61,0.814,-6.742,0.0269,3.87e-05,0.778,0.131,0.7,153.034,4,3.91665,"D"
"Rock","70s","major",1,10,"Queen","We Will Rock You/We Are the Champions",1978,25,0.254,0.521,-5.768,0.0374,0.15,1.66e-06,0.103,0.135,188.934,3,3.03978333333333,"A#/Bb"
"Rock","60s","major",1,2,"Creedence Clearwater Revival","Bad Moon Rising",1969,24,0.508,0.774,-5.973,0.0321,0.0586,4.87e-06,0.063,0.942,178.946,4,2.36,"D"
"Rock","90s","major",1,7,"Bryan Adams","Have You Ever Really Loved a Woman?",1995,16,0.57,0.478,-10.185,0.0322,0.536,1.33e-05,0.0931,0.358,145.517,3,4.86111666666667,"G"
"Rock","80s","major",1,4,"Cheap Trick","The Flame",1988,14,0.629,0.581,-11.856,0.027,0.513,2.06e-06,0.0755,0.359,97.074,4,5.64666666666667,"E"
"Rock","70s","major",1,2,"Jim Croce","Time in a Bottle",1974,24,0.544,0.265,-11.952,0.035,0.848,0,0.196,0.7,133.837,3,2.43626666666667,"D"
"Rock","80s","major",1,2,"Robbie Dupree","Steal Away",1980,26,0.72,0.569,-11.466,0.0418,0.142,0.000188,0.0629,0.713,122.403,4,3.56621666666667,"D"
"Rock","80s","major",1,0,"Eagles","Heartache Tonight",1980,47,0.81,0.511,-6.454,0.0409,0.0778,0.000226,0.0714,0.858,113.153,4,4.42796666666667,"C/B#"
"Rock","80s","minor",0,0,"Survivor","Eye of the Tiger",1982,2,0.817,0.599,-9.249,0.0328,0.132,0.000311,0.0873,0.548,108.873,4,4.094,"C/B#"
"Rock","60s","major",1,8,"Merrilee Rush","Angel of the Morning",1968,28,0.491,0.212,-10.478,0.0281,0.506,0.00134,0.0563,0.302,81.582,4,3.20866666666667,"G#/Ab"
"Rock","60s","major",1,11,"Pat Boone","Speedy Gonzales",1962,45,0.589,0.447,-12.912,0.0748,0.821,0,0.0999,0.789,146.845,4,2.55155,"B"
"Rock","70s","major",1,6,"Terry Jacks","Seasons in the Sun",1974,2,0.648,0.646,-8.201,0.0502,0.627,4.9e-06,0.247,0.812,99.975,4,3.48088333333333,"F#/Gb"
"Rock","2000s","minor",0,11,"3 Doors Down","Kryptonite",2001,44,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.009,4,3.89888333333333,"B"
"Rock","80s","major",1,0,"The Cars","Shake It Up",1982,23,0.686,0.827,-5.738,0.0321,0.134,5.03e-05,0.126,0.854,147.623,4,3.53266666666667,"C/B#"
"Rock","80s","major",1,9,"Dr. Hook","Better Love Next Time",1980,49,0.758,0.729,-8.631,0.0542,0.369,0,0.043,0.902,102.736,4,3.01511666666667,"A"
"Rock","60s","major",1,1,"The Beach Boys","Help Me, Rhonda",1965,11,0.544,0.748,-6.243,0.0298,0.311,0.000716,0.0633,0.825,139.739,4,2.804,"C#/Db"
"Rock","70s","major",1,7,"Foreigner","Feels Like the First Time",1977,31,0.499,0.802,-4.537,0.0547,0.0136,1.56e-06,0.128,0.504,107.705,4,3.87221666666667,"G"
"Rock","80s","major",1,7,"Boston","Amanda",1986,50,0.449,0.424,-14.06,0.0323,0.32,1.69e-06,0.107,0.259,125.494,4,4.27,"G"
"Rock","70s","major",1,0,"The Rolling Stones","Brown Sugar",1971,16,0.633,0.934,-3.594,0.0344,0.219,0.00021,0.0592,0.963,128.606,4,3.81111666666667,"C/B#"
"Rock","60s","major",1,7,"Elvis Presley","Suspicious Minds",1969,18,0.487,0.382,-10.889,0.0309,0.0422,4.74e-06,0.411,0.714,116.557,4,4.35466666666667,"G"
"Rock","70s","major",1,9,"Wild Cherry","Play That Funky Music",1976,5,0.814,0.672,-12.068,0.0619,0.0435,0,0.061,0.933,109.394,4,5,"A"
"Rock","2000s","minor",0,1,"3 Doors Down","Let Me Go",2005,38,0.48,0.863,-4.914,0.0385,0.0181,0,0.111,0.491,91.972,4,4.05088333333333,"C#/Db"
"Rock","70s","minor",0,4,"Eric Clapton","Lay Down Sally",1978,15,0.69,0.5,-16.145,0.0909,0.598,0.0288,0.11,0.586,191.539,4,3.93488333333333,"E"
"Rock","70s","major",1,4,"Bread","Make It with You",1970,13,0.629,0.356,-11.135,0.0246,0.66,0.000617,0.173,0.472,83.886,4,3.20333333333333,"E"
"Rock","80s","major",1,1,"The Police","Every Breath You Take",1983,1,0.82,0.452,-9.796,0.0348,0.543,0.00294,0.0714,0.74,117.401,4,4.232,"C#/Db"
"Rock","80s","major",1,0,"Great White","Once Bitten, Twice Shy",1989,43,0.723,0.541,-14.021,0.0303,0.028,0.00339,0.133,0.607,131.675,4,5.38161666666667,"C/B#"
"Rock","70s","major",1,0,"Pablo Cruise","Whatcha Gonna Do?",1977,16,0.736,0.53,-14.391,0.0331,0.049,1.52e-05,0.111,0.962,110.201,4,4.28066666666667,"C/B#"
"Rock","2000s","major",1,0,"Nickelback","Rockstar",2007,36,0.616,0.91,-3.004,0.0386,0.0459,0,0.343,0.693,144.072,4,4.20066666666667,"C/B#"
"Rock","70s","major",1,8,"Ringo Starr","You're Sixteen",1974,31,0.665,0.629,-12.852,0.0441,0.0381,1.84e-05,0.0637,0.856,124.265,4,2.82821666666667,"G#/Ab"
"Rock","80s","major",1,7,"Naked Eyes","Always Something There to Remind Me",1983,46,0.611,0.777,-5.853,0.0376,0.127,0,0.519,0.682,149.26,4,3.65621666666667,"G"
"Rock","2000s","minor",0,5,"Maroon 5","This Love",2004,4,0.712,0.862,-4.612,0.0378,0.0525,0,0.093,0.809,95.051,4,3.43666666666667,"F/E#"
"Rock","70s","major",1,7,"Dr. Hook","A Little Bit More",1976,46,0.303,0.421,-13.148,0.0353,0.616,0,0.314,0.472,180.833,4,2.89933333333333,"G"
"Rock","80s","major",1,0,"Cyndi Lauper","True Colors",1986,41,0.397,0.207,-13.155,0.0331,0.701,3.07e-05,0.116,0.268,171.282,4,3.79333333333333,"C/B#"
"Rock","60s","major",1,9,"Chad & Jeremy","A Summer Song",1964,50,0.599,0.403,-12.737,0.0299,0.754,0.000314,0.131,0.523,124.013,4,2.64021666666667,"A"
"Rock","60s","minor",0,10,"Del Shannon","Runaway",1961,5,0.594,0.533,-7.993,0.0438,0.153,1.49e-05,0.172,0.729,78.552,4,2.28845,"A#/Bb"
"Rock","70s","major",1,0,"Foreigner","Hot Blooded",1978,36,0.705,0.806,-4.83,0.0814,0.229,0,0.0676,0.763,117.945,4,4.47821666666667,"C/B#"
"Rock","60s","major",1,0,"The Beatles","A Hard Day's Night",1964,13,0.59,0.805,-6.481,0.0371,0.137,0,0.0996,0.797,138.514,4,2.57,"C/B#"
"Rock","90s","major",1,7,"Spin Doctors","Two Princes",1993,28,0.543,0.912,-10.71,0.0601,0.00162,2.1e-06,0.0565,0.836,103.731,4,4.27888333333333,"G"
"Rock","70s","major",1,9,"Linda Ronstadt","When Will I Be Loved",1975,47,0.513,0.573,-10.023,0.0337,0.186,0.000958,0.0878,0.621,132.607,4,2.08111666666667,"A"
"Rock","80s","major",1,10,"Climax Blues Band","I Love You",1981,20,0.559,0.446,-8.805,0.0349,0.608,0.000131,0.0902,0.239,131.792,4,4.09086666666667,"A#/Bb"
"Rock","80s","major",1,3,"Survivor","The Search Is Over",1985,48,0.527,0.342,-12.272,0.0336,0.59,0,0.0803,0.148,124.209,4,4.21021666666667,"D#/Eb"
"Rock","70s","major",1,5,"Skylark","Wildflower",1973,25,0.458,0.334,-13.431,0.0299,0.467,0.00474,0.126,0.461,126.389,4,4.17333333333333,"F/E#"
"Rock","70s","major",1,7,"The Hollies","He Ain't Heavy, He's My Brother",1970,46,0.309,0.441,-6.524,0.0291,0.409,1.73e-05,0.513,0.217,75.734,4,4.29733333333333,"G"
"Rock","70s","major",1,4,"Blondie","Heart of Glass",1979,18,0.77,0.654,-6.108,0.0361,0.0539,0.00047,0.0819,0.685,114.82,4,3.82371666666667,"E"
"Rock","90s","major",1,1,"Lisa Stansfield","All Around the World",1990,21,0.671,0.914,-4.598,0.107,0.573,2.77e-06,0.0856,0.806,101.201,4,4.42933333333333,"C#/Db"
"Rock","80s","major",1,2,"The Alan Parsons Project","Eye in the Sky",1982,32,0.823,0.417,-12.643,0.032,0.562,0.00098,0.0765,0.522,111.928,4,4.60466666666667,"D"
"Rock","80s","major",1,6,"The Cars","Drive",1984,41,0.261,0.703,-7.871,0.0414,0.115,0.00078,0.102,0.405,83.495,4,3.90553333333333,"F#/Gb"
"Rock","2000s","minor",0,11,"Nickelback","Someday",2004,17,0.455,0.858,-5.659,0.0391,0.000616,0.000247,0.226,0.597,163.118,4,3.45778333333333,"B"
"Rock","70s","minor",0,5,"Player","Baby Come Back",1978,7,0.646,0.602,-10.238,0.0758,0.0599,1.7e-05,0.0956,0.543,156.101,4,4.26408333333333,"F/E#"
"Rock","70s","major",1,2,"Little River Band","Lady",1979,42,0.457,0.328,-11.928,0.0345,0.495,1.13e-05,0.0615,0.329,121.187,4,4.96333333333333,"D"
"Rock","70s","major",1,10,"Kenny Rogers","She Believes in Me",1979,47,0.32,0.413,-12.472,0.0314,0.484,4.97e-06,0.346,0.313,142.765,4,4.312,"A#/Bb"
"Rock","90s","major",1,7,"Heart","All I Wanna Do Is Make Love to You",1990,16,0.626,0.746,-8.832,0.0282,0.16,0,0.0618,0.8,102.896,4,5.18155,"G"
"Rock","2000s","minor",0,10,"Daughtry","It's Not Over",2007,17,0.428,0.919,-3.245,0.0618,0.0503,0,0.245,0.294,145.927,4,3.58051666666667,"A#/Bb"
"Rock","60s","minor",0,2,"Bobby Darin","Beyond the Sea",1960,32,0.521,0.516,-7.456,0.0369,0.723,0,0.257,0.569,136.483,4,2.87466666666667,"D"
"Rock","80s","major",1,8,"Billy Joel","Tell Her About It",1983,45,0.565,0.894,-5.241,0.175,0.00777,0,0.49,0.737,182.262,4,3.82,"G#/Ab"
"Rock","70s","minor",0,5,"Supertramp","The Logical Song",1979,27,0.625,0.758,-6.213,0.0463,0.512,0.00022,0.153,0.695,119.719,4,4.18755,"F/E#"
"Rock","60s","major",1,6,"The Rip Chords","Hey Little Cobra",1964,43,0.563,0.754,-7.442,0.0676,0.531,0,0.379,0.918,156.664,4,1.99933333333333,"F#/Gb"
"Rock","70s","major",1,2,"Janis Joplin","Me and Bobby McGee",1971,11,0.43,0.463,-10.96,0.0442,0.303,5.84e-05,0.152,0.66,93.405,4,4.52221666666667,"D"
"Rock","2000s","minor",0,9,"Crazy Town","Butterfly",2001,29,0.736,0.811,-4.17,0.081,0.00132,0.000142,0.107,0.609,103.502,4,3.61221666666667,"A"
"Rock","80s","major",1,2,"Journey","Open Arms",1982,34,0.405,0.21,-13.214,0.0279,0.584,0,0.139,0.174,100.577,3,3.36955,"D"
"Rock","80s","major",1,9,"Sheriff","When I'm with You",1989,37,0.248,0.324,-10.878,0.03,0.274,0.00946,0.113,0.122,135.786,4,3.96733333333333,"A"
"Rock","70s","minor",0,4,"Luther Ingram","(If Loving You Is Wrong) I Don't Want to Be Right",1972,16,0.502,0.451,-7.423,0.0438,0.283,0,0.154,0.531,140.474,4,3.61333333333333,"E"
"Rock","60s","minor",0,11,"The Outsiders","Time Won't Let Me",1966,32,0.438,0.425,-20.396,0.0307,0.35,4.03e-05,0.48,0.841,150.238,4,3.02888333333333,"B"
"Rock","60s","minor",0,11,"The Mindbenders","A Groovy Kind of Love",1966,20,0.444,0.502,-13.791,0.031,0.472,1.9e-05,0.115,0.484,98.789,4,2.01671666666667,"B"
"Rock","60s","major",1,2,"The Young Rascals","Good Lovin'",1966,11,0.252,0.507,-13.337,0.0442,0.00206,0.00057,0.325,0.816,196.494,4,2.51511666666667,"D"
"Rock","2000s","major",1,1,"Lifehouse","Hanging by a Moment",2001,1,0.541,0.864,-4.915,0.0357,0.00118,0,0.0896,0.435,124.557,4,3.60111666666667,"C#/Db"
"Rock","80s","major",1,9,"Breathe","How Can I Fall?",1989,27,0.499,0.417,-13.982,0.0286,0.397,0,0.0622,0.505,132.195,4,4.73933333333333,"A"
"Rock","60s","major",1,7,"Van Morrison","Brown Eyed Girl",1967,35,0.491,0.583,-10.964,0.0376,0.185,0,0.406,0.908,150.566,4,3.05511666666667,"G"
"Rock","80s","major",1,9,"John Parr","St. Elmo's Fire (Man in Motion)",1985,18,0.612,0.6,-10.945,0.0327,0.15,3.04e-06,0.222,0.471,111.203,4,4.19666666666667,"A"
"Rock","80s","major",1,0,"The J. Geils Band","Centerfold",1982,5,0.653,0.677,-12.244,0.0396,0.249,0,0.403,0.888,114.37,4,3.60888333333333,"C/B#"
"Rock","2000s","minor",0,0,"Maroon 5","She Will Be Loved",2004,35,0.651,0.663,-5.569,0.0281,0.228,0,0.0994,0.465,102,4,4.32421666666667,"C/B#"
"Rock","60s","major",1,7,"Blood, Sweat & Tears","Spinning Wheel",1969,27,0.695,0.503,-9.313,0.0605,0.315,2.47e-05,0.261,0.542,96.818,4,4.12111666666667,"G"
"Rock","2020s","major",1,7,"Jelly Roll","Son of a Sinner",2022,42,0.365,0.541,-7.489,0.0304,0.0419,2.25e-06,0.281,0.329,86.041,4,3.86821666666667,"G"
"Rock","80s","major",1,9,"The Pretenders","Brass in Pocket",1980,41,0.689,0.486,-8.684,0.0308,0.00032,0.633,0.166,0.736,98.786,4,3.09378333333333,"A"
"Rock","60s","major",1,6,"Tommy Roe","Dizzy",1969,6,0.736,0.595,-5.847,0.0354,0.000512,0.0118,0.144,0.72,102.007,4,2.958,"F#/Gb"
"Rock","70s","major",1,9,"Tony Orlando and Dawn","He Don't Love You (Like I Love You)",1975,19,0.637,0.55,-12.378,0.0335,0.287,1.85e-05,0.345,0.805,119.303,4,3.66578333333333,"A"
"Rock","70s","major",1,9,"Randy VanWarmer","Just When I Needed You Most",1979,29,0.583,0.313,-14.36,0.0256,0.615,0,0.121,0.346,96.717,4,4.02911666666667,"A"
"Rock","70s","major",1,5,"Dr. Hook","Only Sixteen",1976,35,0.628,0.189,-16.61,0.0321,0.889,6.47e-06,0.115,0.609,100.342,4,2.79,"F/E#"
"Rock","70s","major",1,10,"David Bowie","Fame",1975,8,0.786,0.555,-10.276,0.0471,0.454,0.0173,0.0826,0.673,95.1,4,4.35621666666667,"A#/Bb"
"Rock","70s","major",1,5,"Paul McCartney & Wings","My Love",1973,5,0.419,0.432,-11.235,0.0318,0.427,7.42e-06,0.0691,0.151,120.266,4,4.13333333333333,"F/E#"
"Rock","70s","major",1,2,"Randy Newman","Short People",1978,41,0.68,0.617,-5.849,0.0378,0.731,0.0674,0.12,0.54,121.356,4,2.94888333333333,"D"
"Rock","70s","major",1,4,"Chuck Berry","My Ding-a-Ling",1972,15,0.767,0.517,-9.908,0.195,0.791,0.000186,0.078,0.846,144.322,4,3.72621666666667,"E"
"Rock","90s","major",1,4,"Elton John","Candle in the Wind 1997",1997,1,0.45,0.311,-8.175,0.0314,0.977,0.00713,0.167,0.367,125.648,4,4.16845,"E"
"Rock","80s","major",1,0,"Queen","Crazy Little Thing Called Love",1980,6,0.599,0.762,-6.887,0.0423,0.714,4.43e-06,0.35,0.715,76.961,4,2.72288333333333,"C/B#"
"Rock","70s","major",1,9,"Meat Loaf","Two Out of Three Ain't Bad",1978,30,0.586,0.48,-9.138,0.0243,0.385,0,0.0947,0.488,79.873,4,5.40733333333333,"A"
"Rock","60s","major",1,9,"Creedence Clearwater Revival","Green River",1969,31,0.702,0.772,-9.677,0.0277,0.0312,0.00837,0.0809,0.973,141.694,4,2.56866666666667,"A"
"Rock","60s","minor",0,5,"The Crazy World of Arthur Brown","Fire",1968,39,0.435,0.912,-6.895,0.0965,0.555,0.537,0.773,0.321,138.564,4,2.93155,"F/E#"
"Rock","90s","major",1,8,"Deborah Cox","Nobody's Supposed to Be Here",1999,9,0.662,0.531,-5.3,0.0361,0.202,1.16e-05,0.595,0.399,119.957,4,4.37221666666667,"G#/Ab"
